record_id,date,hour,day_of_week,is_weekend,month,season,is_holiday,temperature_C,humidity_percent,wind_speed_kmph,precipitation_mm,building_type,square_footage,building_age_years,num_occupants,num_appliances,insulation_quality,energy_star_rating,solar_panel_installed,electricity_price_per_kWh,ac_usage_hours,heating_usage_hours,lighting_hours,previous_day_consumption_kWh,avg_weekly_consumption_kWh,energy_consumption_kWh
147,2023-01-05,9,3,0,1,Winter,0,4.9,69.4,7.2,0.0,Residential,1233.0,54,2,6,5,1,1,6.48,0.24162796381376023,7.2,6.0,37.26,36.48,35.67
148,2023-01-05,10,3,0,1,Winter,0,0.7,58.3,4.7,0.0,Industrial,16655.0,42,66,114,1,5,0,6.84,1.3799313793804915,12.0,7.9,398.64,373.75,379.18
149,2023-01-05,10,3,0,1,Winter,0,6.1,61.8,7.4,0.0,Residential,1399.0,14,2,10,3,4,0,9.24,1.6263011448670859,7.9,5.5,55.39,56.9,56.1
150,2023-01-05,11,3,0,1,Winter,0,3.5,49.3,4.4,0.0,Residential,1350.0,52,1,7,5,1,1,7.78,1.3211989756754585,6.1,4.5,42.55,41.81,40.67
151,2023-01-05,11,3,0,1,Winter,0,-3.7,52.6,12.9,0.0,Residential,1819.0,16,4,10,5,2,0,6.75,0.0,11.5,5.6,50.6,56.41,53.97
152,2023-01-05,12,3,0,1,Winter,0,9.4,45.0,7.2,1.8,Residential,1602.0,41,3,7,1,5,0,7.59,0.6571211975488288,6.0,8.4,50.15,50.88,52.01
153,2023-01-05,13,3,0,1,Winter,0,9.9,58.7,3.3,0.5,Commercial,7495.0,43,30,46,5,1,1,8.58,0.22863723485542187,5.6,7.0,143.39,152.54,138.04
154,2023-01-05,14,3,0,1,Winter,0,14.1,52.1,5.6,0.0,Commercial,4974.0,29,30,31,4,3,0,6.73,1.0960698272714884,2.5,3.8,129.99,116.93,117.6
155,2023-01-05,16,3,0,1,Winter,0,6.7,59.3,3.5,2.9,Industrial,23381.0,3,64,152,3,4,1,7.06,1.2930206989157829,8.0,3.2,381.65,367.04,392.2
156,2023-01-05,18,3,0,1,Winter,0,13.2,43.2,18.5,0.0,Industrial,8504.0,57,59,57,4,2,0,6.67,0.5888799157705495,3.6,9.3,239.89,251.02,265.21
157,2023-01-05,19,3,0,1,Winter,0,16.2,60.5,12.4,0.0,Residential,2544.0,6,5,16,3,2,0,8.35,0.5685957529831536,2.2,8.5,47.9,42.26,44.89
158,2023-01-05,20,3,0,1,Winter,0,17.7,57.0,4.9,1.0,Residential,668.0,42,4,6,5,1,0,7.96,0.0,2.4,5.1,21.68,23.07,21.62
159,2023-01-05,21,3,0,1,Winter,0,11.4,56.6,4.2,0.0,Residential,1538.0,52,3,13,2,3,0,5.98,0.0,4.0,3.0,42.36,47.0,44.98
160,2023-01-05,21,3,0,1,Winter,0,17.1,59.7,4.9,0.0,Residential,1253.0,2,8,8,1,4,0,6.89,0.8352088483008187,2.2,4.0,39.36,39.91,39.73
161,2023-01-05,22,3,0,1,Winter,0,13.5,52.1,1.9,0.0,Residential,1433.0,52,5,6,5,2,0,7.36,0.5270044221267813,4.2,9.1,40.32,43.68,42.57
162,2023-01-06,0,4,0,1,Winter,0,7.4,100.0,7.5,0.0,Industrial,25907.0,22,59,171,1,5,1,8.13,0.49518311860510983,6.2,6.3,460.7,429.13,424.27
163,2023-01-06,0,4,0,1,Winter,0,10.7,60.6,2.3,0.0,Residential,952.0,47,5,6,4,2,0,5.77,0.833710991441988,5.5,5.4,48.98,38.44,41.13
164,2023-01-06,2,4,0,1,Winter,0,11.5,56.3,6.5,0.0,Commercial,9835.0,1,18,69,1,5,0,6.11,0.8402521463657626,4.5,5.7,152.1,189.26,181.57
165,2023-01-06,4,4,0,1,Winter,0,1.6,63.9,12.3,0.0,Industrial,32201.0,50,53,211,3,2,0,7.78,0.02039199432856653,11.9,8.0,524.51,578.36,519.07
166,2023-01-06,4,4,0,1,Winter,0,8.9,48.7,17.6,0.3,Residential,1355.0,54,7,11,5,2,1,7.97,0.2845200168715221,4.9,6.1,43.31,42.92,41.2
167,2023-01-06,5,4,0,1,Winter,0,6.6,48.3,4.4,1.6,Commercial,9636.0,36,30,67,4,1,0,8.28,0.9296318658315892,6.3,1.0,166.2,180.61,178.02
168,2023-01-06,5,4,0,1,Winter,0,5.0,64.6,4.2,0.1,Commercial,12869.0,24,23,88,3,3,0,6.91,0.0,8.5,5.8,190.49,192.06,210.98
169,2023-01-06,6,4,0,1,Winter,0,-0.1,65.7,1.7,0.0,Commercial,9130.0,57,26,58,1,5,0,6.48,0.7112745713617805,7.8,7.2,168.37,174.47,176.56
170,2023-01-06,6,4,0,1,Winter,0,0.1,69.3,10.4,2.7,Residential,1701.0,13,2,11,1,5,1,6.64,0.7992077972298157,11.6,6.7,54.9,57.96,55.57
171,2023-01-06,8,4,0,1,Winter,0,2.8,37.9,6.7,0.0,Residential,626.0,24,6,2,4,1,0,6.54,0.32860416551891247,9.4,6.1,45.85,48.82,46.33
172,2023-01-06,9,4,0,1,Winter,0,0.8,53.5,3.6,0.9,Commercial,10298.0,33,22,66,3,4,1,7.28,0.0,7.1,4.8,147.12,177.32,167.33
173,2023-01-06,10,4,0,1,Winter,0,3.8,59.0,4.0,0.0,Commercial,7079.0,19,22,49,4,1,1,4.74,0.6610350134557221,7.6,8.3,152.93,147.37,150.13
174,2023-01-06,11,4,0,1,Winter,0,8.5,63.6,14.0,0.2,Commercial,10333.0,8,38,69,1,4,0,7.46,1.282790085864799,5.5,7.3,175.78,198.89,195.17
175,2023-01-06,12,4,0,1,Winter,0,6.2,61.3,0.6,0.0,Commercial,8639.0,4,26,57,4,1,0,8.32,0.14736566702146192,5.7,5.4,172.25,185.27,165.69
176,2023-01-06,13,4,0,1,Winter,0,7.5,44.8,15.9,1.2,Residential,839.0,52,3,3,2,5,1,8.31,0.7435295301521082,6.0,5.4,44.21,42.49,40.69
177,2023-01-06,16,4,0,1,Winter,0,12.1,61.2,3.2,0.0,Industrial,22652.0,3,63,149,2,5,1,7.33,0.0,6.0,3.7,374.7,377.54,388.26
178,2023-01-06,17,4,0,1,Winter,0,17.3,58.9,11.4,0.0,Residential,2092.0,2,11,12,2,3,0,7.57,1.3468339826626456,2.7,4.3,40.05,52.82,52.11
179,2023-01-06,18,4,0,1,Winter,0,19.1,58.8,2.4,0.4,Residential,3097.0,6,3,20,4,2,0,6.12,0.0,0.0,8.2,42.04,52.87,47.51
180,2023-01-06,18,4,0,1,Winter,0,16.5,41.8,8.8,0.0,Residential,1029.0,51,3,11,4,1,1,8.38,1.6416734942584272,3.0,5.6,33.15,37.84,38.65
181,2023-01-06,19,4,0,1,Winter,0,16.2,43.8,5.7,0.0,Residential,706.0,16,4,2,1,5,0,7.19,0.09836811569718118,2.1,10.5,32.23,34.75,33.69
182,2023-01-06,20,4,0,1,Winter,0,16.7,76.7,15.7,0.0,Industrial,24670.0,7,70,168,2,4,0,9.28,0.0,1.5,6.8,392.21,432.43,430.48
183,2023-01-06,20,4,0,1,Winter,0,20.3,66.8,5.5,0.0,Commercial,8696.0,5,31,59,1,4,0,7.35,0.7345442491849193,0.546961403679598,5.4,134.11,165.31,162.04
184,2023-01-06,21,4,0,1,Winter,0,17.2,54.2,16.8,0.0,Industrial,30049.0,14,53,199,2,4,0,7.69,1.077372411042449,2.8,4.4,493.63,496.44,480.96
185,2023-01-06,22,4,0,1,Winter,0,19.8,54.4,4.8,1.3,Industrial,33800.0,20,64,227,3,4,0,5.92,0.03070645974733416,0.6445808424170342,7.9,476.11,481.06,509.72
186,2023-01-06,22,4,0,1,Winter,0,13.9,81.7,11.0,0.0,Residential,1737.0,33,1,7,3,2,0,7.37,0.10774720561472562,0.7,8.4,38.56,31.88,33.95
187,2023-01-06,22,4,0,1,Winter,0,11.2,55.5,12.6,0.0,Commercial,5852.0,2,25,36,4,1,0,8.2,0.0,5.1,4.0,113.73,129.99,124.18
188,2023-01-06,23,4,0,1,Winter,0,12.2,53.6,5.4,0.0,Residential,1688.0,59,4,9,2,5,0,7.86,0.45277000356660035,4.3,8.2,45.76,44.16,45.56
189,2023-01-06,23,4,0,1,Winter,0,12.6,45.5,6.8,0.0,Industrial,14757.0,30,51,98,4,1,1,8.14,0.6335362777620059,3.3,5.9,313.15,304.91,299.41
190,2023-01-06,23,4,0,1,Winter,0,19.1,52.2,1.8,0.0,Commercial,3838.0,37,45,26,4,2,0,7.63,1.3764909761793573,0.5025560565944366,5.0,113.12,118.36,112.92
191,2023-01-07,0,5,1,1,Winter,0,15.2,34.8,8.2,0.0,Residential,2136.0,0,5,14,1,5,0,7.19,1.2018049323432607,1.6,7.0,51.74,50.15,48.78
192,2023-01-07,1,5,1,1,Winter,0,9.6,61.2,11.5,0.0,Residential,2033.0,18,6,14,4,2,1,9.06,0.710392510743814,3.5,7.2,39.63,40.44,44.39
193,2023-01-07,1,5,1,1,Winter,0,14.0,70.1,18.0,0.0,Commercial,2085.0,23,32,12,2,5,0,8.75,0.4041367194708745,4.8,6.5,94.74,85.22,93.47
194,2023-01-07,1,5,1,1,Winter,0,11.2,70.2,12.1,0.0,Residential,2125.0,1,1,20,1,5,1,4.49,0.0,2.5,3.2,62.53,61.75,57.85
195,2023-01-07,1,5,1,1,Winter,0,16.5,46.6,7.6,0.0,Residential,1579.0,49,1,10,4,3,1,5.78,1.0427340056237633,1.3,8.5,45.04,50.08,46.79
196,2023-01-07,2,5,1,1,Winter,0,9.0,27.5,5.2,0.9,Residential,2044.0,15,1,9,4,1,1,8.68,0.5175010771698801,5.3,5.4,42.28,47.06,42.16
197,2023-01-07,3,5,1,1,Winter,0,3.8,59.1,6.3,0.0,Commercial,3279.0,32,34,23,2,4,1,6.53,0.032718940343273106,7.3,6.5,110.23,111.16,114.05
198,2023-01-07,4,5,1,1,Winter,0,6.4,70.8,5.5,0.0,Residential,1174.0,19,5,7,1,5,0,6.28,0.8530511924785004,8.5,6.7,54.08,54.86,57.93
199,2023-01-07,4,5,1,1,Winter,0,6.0,35.8,13.2,2.6,Commercial,6026.0,59,28,38,5,2,0,7.8,0.0,7.6,6.8,163.52,140.02,139.19
200,2023-01-07,4,5,1,1,Winter,0,3.0,50.5,15.9,0.0,Residential,1386.0,35,3,10,1,4,1,6.91,0.17627137505709028,8.3,4.1,52.78,51.7,55.95
201,2023-01-07,4,5,1,1,Winter,0,8.8,59.3,5.5,2.4,Residential,1549.0,59,4,12,2,3,0,5.77,0.6871161418924018,6.0,5.8,56.95,50.17,51.59
202,2023-01-07,7,5,1,1,Winter,0,8.5,44.9,9.7,0.0,Residential,348.0,4,3,2,2,3,0,7.38,0.10345072650108306,3.9,4.3,35.31,31.77,32.41
203,2023-01-07,7,5,1,1,Winter,0,0.8,34.3,6.0,0.0,Residential,1213.0,17,4,9,5,1,0,6.06,1.1279460924554987,10.4,6.9,68.27,65.39,64.37
204,2023-01-07,7,5,1,1,Winter,0,7.1,46.1,1.4,0.0,Industrial,20635.0,58,52,136,2,5,0,5.58,0.4324920798812132,5.8,5.8,377.67,366.6,397.97
205,2023-01-07,8,5,1,1,Winter,0,2.2,48.2,2.2,0.0,Residential,1156.0,5,1,11,3,2,0,6.52,0.20554165621192194,6.2,2.3,47.19,43.43,42.48
206,2023-01-07,9,5,1,1,Winter,0,4.1,32.4,3.4,2.4,Residential,1343.0,39,3,10,3,4,0,8.94,0.13270893510013276,8.0,5.9,43.34,53.07,50.7
207,2023-01-07,9,5,1,1,Winter,0,3.8,67.9,6.0,0.0,Residential,2698.0,50,4,16,3,4,0,7.2,0.9092057387787562,7.4,8.5,58.9,60.01,62.01
208,2023-01-07,9,5,1,1,Winter,0,4.1,73.6,7.9,0.0,Residential,1439.0,24,5,11,2,5,0,6.88,0.7607355855094838,6.0,5.8,50.13,50.31,49.97
209,2023-01-07,10,5,1,1,Winter,0,6.2,55.4,18.2,1.1,Residential,658.0,45,6,4,5,1,0,8.14,0.18887081882998824,5.7,4.3,34.79,34.23,35.02
210,2023-01-07,10,5,1,1,Winter,0,1.7,63.8,7.0,1.5,Residential,1839.0,46,2,10,5,1,0,6.56,0.7121020228475672,7.8,9.3,61.67,56.42,55.75
211,2023-01-07,10,5,1,1,Winter,0,8.7,37.2,7.2,0.8,Residential,1965.0,2,4,10,3,4,1,5.81,0.7670175947003277,4.1,6.4,36.78,40.85,41.03
212,2023-01-07,11,5,1,1,Winter,0,7.3,53.3,11.4,0.0,Commercial,9923.0,8,33,63,4,2,0,7.05,0.0,6.8,5.1,166.01,182.35,174.17
213,2023-01-07,12,5,1,1,Winter,0,9.5,48.1,2.4,0.0,Residential,1113.0,4,1,10,3,3,0,8.31,0.9780211267754222,3.9,5.1,42.4,38.56,40.18
214,2023-01-07,13,5,1,1,Winter,0,6.1,59.9,7.9,0.0,Residential,2087.0,7,1,15,1,5,0,8.5,1.2366151015639057,7.0,3.8,58.72,58.39,57.74
215,2023-01-07,14,5,1,1,Winter,0,6.7,22.6,10.7,0.0,Residential,1798.0,10,7,12,5,2,0,7.08,0.24803272290154826,7.1,8.6,50.84,53.49,50.76
216,2023-01-07,14,5,1,1,Winter,0,13.5,51.4,4.9,0.0,Residential,1902.0,5,6,16,2,3,0,8.01,0.8103959291877867,3.7,5.4,51.89,58.34,56.59
217,2023-01-07,15,5,1,1,Winter,0,8.1,62.5,6.5,0.0,Residential,1736.0,45,2,16,4,1,0,5.99,0.7250196288254612,6.0,6.8,48.65,50.8,54.11
218,2023-01-07,16,5,1,1,Winter,0,13.4,57.9,5.3,0.0,Commercial,10712.0,44,33,73,5,1,0,7.38,0.0,3.6,8.4,194.4,175.98,181.73
219,2023-01-07,17,5,1,1,Winter,0,17.3,64.4,4.9,0.0,Commercial,8289.0,37,29,56,4,1,0,8.22,0.211592351971791,2.6,10.6,162.06,152.29,157.03
220,2023-01-07,17,5,1,1,Winter,0,13.9,47.8,7.5,0.0,Residential,1694.0,39,7,12,2,5,0,6.61,0.1740074484536951,5.0,10.4,61.65,49.66,54.65
221,2023-01-07,18,5,1,1,Winter,0,18.7,21.1,13.2,2.7,Industrial,21586.0,53,52,146,4,3,0,4.43,1.5287968890612373,0.407631470123029,7.2,416.48,385.29,398.2
222,2023-01-07,18,5,1,1,Winter,0,14.4,68.2,9.3,0.0,Commercial,6847.0,18,30,46,2,5,0,7.09,0.0,3.0,3.4,134.69,135.63,143.3
223,2023-01-07,19,5,1,1,Winter,0,12.0,64.1,15.2,0.0,Residential,2382.0,35,1,12,3,3,1,6.91,0.5045955926497159,4.2,3.9,53.27,50.36,50.61
224,2023-01-07,20,5,1,1,Winter,0,17.1,73.8,4.8,0.0,Residential,1221.0,43,6,7,2,3,0,7.95,1.369672165042329,0.6,2.5,42.45,40.21,38.85
225,2023-01-07,21,5,1,1,Winter,0,16.4,55.9,9.9,0.0,Commercial,7125.0,30,31,47,5,1,1,7.59,0.8535863303174163,1.1,5.7,143.34,131.04,133.1
226,2023-01-07,21,5,1,1,Winter,0,23.9,60.0,8.3,0.0,Commercial,6969.0,1,31,45,5,1,0,8.69,1.3215695530653573,0.0,4.4,97.03,137.29,129.53
227,2023-01-07,22,5,1,1,Winter,0,12.4,83.0,13.1,0.0,Residential,1661.0,28,9,12,3,2,0,7.02,0.10136885816819802,3.4,5.4,54.02,53.32,52.87
228,2023-01-08,2,6,1,1,Winter,0,9.2,32.8,10.3,0.0,Industrial,12195.0,36,70,76,4,2,0,6.68,0.870230780756858,5.2,5.2,322.71,328.36,308.78
229,2023-01-08,3,6,1,1,Winter,0,6.3,60.3,14.8,0.0,Residential,1081.0,2,2,3,1,4,0,5.81,0.5426852924533158,8.2,7.1,51.72,58.91,53.56
230,2023-01-08,3,6,1,1,Winter,0,8.0,69.6,4.0,0.1,Residential,1385.0,46,1,10,3,3,0,6.69,0.5659249948627612,7.0,6.8,49.37,52.27,52.74
231,2023-01-08,3,6,1,1,Winter,0,7.9,57.6,18.5,0.1,Residential,1538.0,34,3,11,2,5,0,6.36,0.23282532136275852,7.2,4.2,54.88,50.89,52.34
232,2023-01-08,4,6,1,1,Winter,0,4.4,55.8,4.8,0.0,Residential,854.0,12,4,6,5,2,0,8.13,0.5563339282221401,7.9,7.3,57.01,47.16,47.75
233,2023-01-08,5,6,1,1,Winter,0,7.2,37.2,4.4,0.0,Commercial,9117.0,43,35,60,1,5,1,8.99,0.9403831249180507,6.2,9.5,172.78,181.34,178.38
234,2023-01-08,6,6,1,1,Winter,0,4.2,72.6,9.6,0.0,Residential,1163.0,32,3,8,4,3,0,6.94,0.07885874012561217,6.5,4.1,51.0,51.59,46.72
235,2023-01-08,6,6,1,1,Winter,0,8.8,67.8,0.9,0.0,Residential,1550.0,19,7,10,5,2,0,8.92,0.0,6.2,5.0,40.25,47.23,46.76
236,2023-01-08,7,6,1,1,Winter,0,2.3,70.4,6.5,0.0,Residential,2054.0,33,4,15,3,4,1,7.37,0.6210966737113972,7.7,7.1,65.01,56.24,58.03
237,2023-01-08,10,6,1,1,Winter,0,10.4,54.7,3.7,0.0,Residential,1597.0,45,2,5,2,4,0,6.1,0.38173696252178946,5.8,4.1,55.93,50.03,48.44
238,2023-01-08,10,6,1,1,Winter,0,5.6,51.2,2.8,0.0,Residential,1794.0,53,5,12,3,2,0,10.06,0.7060782464176532,7.8,6.3,50.86,52.84,55.28
239,2023-01-08,11,6,1,1,Winter,0,9.6,54.9,3.6,0.0,Commercial,4892.0,5,28,33,3,4,0,8.59,1.4712215950915648,5.1,9.6,130.63,145.18,131.82
240,2023-01-08,11,6,1,1,Winter,0,6.1,75.4,4.7,0.0,Residential,681.0,37,1,2,5,1,0,9.31,0.5114499473727281,5.8,5.5,29.64,27.26,29.65
241,2023-01-08,14,6,1,1,Winter,0,7.7,51.9,3.6,0.0,Commercial,10473.0,17,45,65,3,2,0,6.08,1.0268117008118582,6.3,4.9,177.45,181.22,188.87
242,2023-01-08,14,6,1,1,Winter,0,9.2,72.8,2.7,0.4,Residential,2296.0,59,4,15,4,1,1,7.64,0.0,7.3,7.5,52.35,51.34,52.77
243,2023-01-08,15,6,1,1,Winter,0,7.4,53.2,4.8,0.2,Commercial,11838.0,24,23,76,4,3,1,7.79,0.0,5.8,3.1,176.93,176.3,182.68
244,2023-01-08,15,6,1,1,Winter,0,11.2,44.7,2.1,0.0,Residential,954.0,4,6,5,2,5,0,7.67,1.0162384841024976,2.2,6.8,37.09,39.39,39.79
245,2023-01-08,16,6,1,1,Winter,0,13.5,30.1,9.8,0.0,Residential,1179.0,47,2,9,2,3,1,8.69,0.0,1.5,6.2,28.87,31.55,32.33
246,2023-01-08,17,6,1,1,Winter,0,14.4,61.9,4.4,0.8,Residential,440.0,57,8,4,2,5,0,6.98,1.0302798480621926,3.0,8.5,41.95,42.89,39.69
247,2023-01-08,18,6,1,1,Winter,0,19.2,64.2,2.8,0.0,Commercial,5594.0,46,34,39,1,5,0,7.69,0.530853649058614,0.0,1.3,114.95,115.47,124.53
248,2023-01-08,19,6,1,1,Winter,0,15.3,41.2,10.9,0.0,Commercial,7602.0,58,22,55,4,3,1,6.92,0.9126870837420542,2.0,7.1,134.26,140.55,138.37
249,2023-01-08,19,6,1,1,Winter,0,10.1,72.7,9.8,1.6,Residential,1704.0,50,6,12,2,5,0,8.12,0.28951379534880217,5.4,11.4,67.28,67.35,61.99
250,2023-01-08,21,6,1,1,Winter,0,26.4,38.4,3.3,0.0,Commercial,8143.0,33,22,57,5,1,0,7.66,5.7,0.0,6.8,145.11,165.62,162.81
251,2023-01-08,22,6,1,1,Winter,0,13.1,63.5,21.8,0.0,Commercial,10661.0,16,39,70,3,3,0,7.8,0.5644770796958924,4.2,7.9,170.68,181.62,186.3
252,2023-01-08,22,6,1,1,Winter,0,18.1,64.1,19.9,0.0,Residential,1977.0,47,4,10,4,3,1,7.7,0.5691318362719148,0.9935254955232877,4.5,41.31,42.64,42.88
253,2023-01-08,23,6,1,1,Winter,0,9.7,67.9,11.3,0.3,Commercial,7927.0,21,36,50,5,1,0,8.66,1.2251401159483875,3.1,6.1,141.96,149.66,154.11
254,2023-01-08,23,6,1,1,Winter,0,15.0,31.4,14.9,0.0,Industrial,31007.0,54,66,203,1,5,0,11.16,0.5578062593916129,1.5,3.8,456.76,517.35,484.67
255,2023-01-08,23,6,1,1,Winter,0,11.9,67.8,2.6,0.0,Residential,1515.0,9,3,12,1,5,0,7.66,0.619947679995718,5.0,5.9,53.22,53.66,56.08
256,2023-01-08,23,6,1,1,Winter,0,5.8,53.3,9.1,0.0,Residential,2058.0,20,3,18,3,3,0,9.57,0.0,6.6,5.6,58.55,58.43,57.86
257,2023-01-09,0,0,0,1,Winter,0,12.2,50.9,6.2,0.0,Residential,2163.0,50,1,13,1,4,0,6.92,1.674963243211015,2.7,3.1,51.21,51.23,48.54
258,2023-01-09,0,0,0,1,Winter,0,12.8,64.9,9.3,0.0,Residential,1631.0,56,4,6,2,3,1,8.18,0.5294918136533832,3.4,5.5,45.02,42.43,42.16
259,2023-01-09,1,0,0,1,Winter,0,10.9,66.5,10.4,1.4,Residential,1706.0,0,5,11,4,1,0,7.31,0.35583643710283525,5.6,8.3,57.05,49.24,50.17
260,2023-01-09,1,0,0,1,Winter,0,12.3,31.1,10.5,0.0,Residential,1710.0,23,4,11,4,2,1,9.47,0.7420201535592301,5.2,10.9,52.52,55.44,51.51
261,2023-01-09,2,0,0,1,Winter,0,9.2,39.5,3.5,0.0,Residential,1356.0,48,4,7,3,2,0,9.23,1.6094262843270293,6.2,6.7,49.22,53.66,52.49
262,2023-01-09,3,0,0,1,Winter,0,8.7,69.4,28.6,0.0,Residential,2145.0,50,5,16,4,3,1,7.54,0.4135399438534091,5.7,3.6,51.09,52.4,48.8
263,2023-01-09,3,0,0,1,Winter,0,9.0,60.7,7.0,0.2,Residential,630.0,21,2,3,1,4,0,7.06,0.9463771520259803,4.8,3.9,41.61,38.5,38.94
264,2023-01-09,5,0,0,1,Winter,0,5.7,57.2,2.4,0.0,Residential,1607.0,45,2,11,4,2,0,6.85,0.0,7.0,2.9,54.76,55.29,56.12
265,2023-01-09,5,0,0,1,Winter,0,5.2,43.2,12.4,0.0,Commercial,9566.0,19,47,65,4,3,0,6.5,0.14549161443630937,8.2,3.7,177.92,171.96,181.18
266,2023-01-09,6,0,0,1,Winter,0,2.1,60.3,3.8,0.0,Commercial,7876.0,52,38,53,1,5,1,5.05,0.7764169788783433,8.2,7.3,142.49,155.99,161.52
267,2023-01-09,9,0,0,1,Winter,0,6.0,69.6,6.9,0.0,Commercial,6643.0,43,33,44,3,4,1,5.1,0.7192372000988477,8.2,7.6,129.27,151.21,144.41
268,2023-01-09,9,0,0,1,Winter,0,3.4,82.8,5.3,0.0,Industrial,34777.0,22,64,232,4,2,0,7.87,0.4790737622035624,7.2,4.3,571.73,517.17,536.56
269,2023-01-09,10,0,0,1,Winter,0,3.7,50.7,9.3,0.0,Residential,796.0,16,3,4,4,1,0,6.24,0.0,9.5,4.6,43.32,48.43,45.51
270,2023-01-09,11,0,0,1,Winter,0,7.3,65.5,14.7,0.0,Residential,1879.0,17,4,13,4,3,0,8.87,0.579491789515034,6.6,8.5,46.86,52.87,54.2
271,2023-01-09,11,0,0,1,Winter,0,6.4,77.3,8.0,0.0,Commercial,6931.0,19,33,47,3,4,0,9.79,0.0,8.1,6.0,162.38,159.34,155.9
272,2023-01-09,12,0,0,1,Winter,0,4.9,37.6,4.6,0.0,Residential,788.0,6,3,3,2,4,0,6.94,0.0,5.9,4.6,34.61,39.68,39.52
273,2023-01-09,12,0,0,1,Winter,0,10.8,76.6,20.3,0.0,Commercial,8588.0,41,25,55,5,1,1,6.38,0.22653117607205708,7.5,5.2,171.66,148.85,153.58
274,2023-01-09,13,0,0,1,Winter,0,4.9,57.4,16.6,0.0,Residential,839.0,30,3,5,3,2,0,9.78,0.5743945569631962,7.9,5.5,45.41,46.57,46.54
275,2023-01-09,14,0,0,1,Winter,0,6.9,55.9,29.0,0.0,Residential,935.0,26,1,5,1,5,0,7.84,0.8676393651231722,8.7,8.1,59.69,58.4,59.83
276,2023-01-09,14,0,0,1,Winter,0,12.0,48.5,4.3,0.0,Industrial,23042.0,43,65,152,3,3,0,7.69,0.30398150430519566,1.8,7.7,421.53,416.42,402.08
277,2023-01-09,15,0,0,1,Winter,0,16.8,50.6,2.6,0.0,Commercial,10980.0,14,29,73,3,4,0,6.58,0.6943708016480735,1.9,6.3,175.37,188.77,184.26
278,2023-01-09,15,0,0,1,Winter,0,9.8,46.1,1.6,3.9,Residential,2007.0,50,6,14,2,4,0,8.92,0.09955521884557439,4.4,2.8,46.61,49.13,50.7
279,2023-01-09,15,0,0,1,Winter,0,12.8,43.6,5.4,0.0,Commercial,8918.0,40,20,55,1,4,0,9.68,0.8948200793547456,4.3,5.8,163.83,162.61,162.57
280,2023-01-09,17,0,0,1,Winter,0,10.7,60.4,8.5,0.0,Residential,1817.0,33,5,13,1,5,0,6.25,0.8049288410070206,5.6,7.5,55.75,53.61,54.15
281,2023-01-09,17,0,0,1,Winter,0,11.5,68.4,3.6,0.0,Industrial,30707.0,46,52,207,4,1,0,7.18,0.6142037815331405,3.7,4.6,446.75,488.97,488.64
282,2023-01-09,19,0,0,1,Winter,0,19.2,42.4,2.6,3.8,Residential,906.0,41,4,3,5,1,0,7.86,0.5393055754845864,0.8905952952935667,8.5,25.82,25.28,25.67
283,2023-01-09,20,0,0,1,Winter,0,17.1,46.7,9.4,0.0,Industrial,40576.0,23,61,273,5,1,0,8.65,0.7714555129753923,2.0,4.0,659.82,582.27,583.42
284,2023-01-09,21,0,0,1,Winter,0,19.3,58.1,14.4,0.0,Commercial,6319.0,23,26,43,5,1,0,6.33,0.49740527139473567,0.0886429257564944,4.7,126.89,113.83,127.27
285,2023-01-09,22,0,0,1,Winter,0,18.5,41.6,0.7,0.0,Residential,704.0,55,4,3,1,5,0,7.29,1.0372379070694295,0.270982540829501,5.5,37.3,36.48,35.55
286,2023-01-09,23,0,0,1,Winter,0,8.0,57.9,0.7,0.0,Commercial,3196.0,51,25,19,2,4,1,8.32,0.25460403735578974,6.7,7.3,113.63,100.75,107.58
287,2023-01-09,23,0,0,1,Winter,0,10.7,51.8,6.8,0.0,Residential,336.0,54,2,2,4,3,0,8.38,0.2313843408618103,3.0,4.8,30.12,28.03,29.11
288,2023-01-10,0,1,0,1,Winter,0,13.8,35.3,10.6,0.0,Commercial,5444.0,21,23,35,1,5,0,8.2,0.850120423224063,2.5,2.7,131.01,138.52,130.73
289,2023-01-10,3,1,0,1,Winter,0,3.4,60.7,2.9,0.0,Commercial,6988.0,10,30,45,4,3,1,7.04,0.5207129738845897,6.1,5.5,137.88,128.64,135.6
290,2023-01-10,4,1,0,1,Winter,0,3.8,48.3,1.8,0.0,Residential,1237.0,55,5,12,4,1,0,9.07,0.9911684597022243,8.5,6.8,60.57,58.38,56.57
291,2023-01-10,7,1,0,1,Winter,0,8.5,67.3,13.5,1.3,Residential,1296.0,27,4,11,4,1,0,6.09,0.5843316134877533,7.1,9.2,39.26,51.46,49.76
292,2023-01-10,7,1,0,1,Winter,0,2.6,52.7,6.7,0.0,Industrial,17039.0,56,59,112,3,2,0,7.2,0.2628955570614336,9.4,9.0,372.08,357.53,368.85
293,2023-01-10,8,1,0,1,Winter,0,6.1,46.5,3.2,1.7,Residential,1705.0,16,2,12,2,5,1,7.89,0.13702227919081922,5.4,5.1,46.57,48.46,50.85
294,2023-01-10,8,1,0,1,Winter,0,3.9,54.6,21.2,0.0,Residential,1841.0,13,5,12,2,3,0,9.92,0.09646343997028661,7.2,4.4,43.69,46.9,48.05
295,2023-01-10,8,1,0,1,Winter,0,2.0,69.9,11.0,0.0,Commercial,9219.0,13,28,63,5,1,0,8.42,0.5537606731629945,7.6,4.4,153.28,181.71,170.05
